lpa_name,borough,actual_completion_date,development_type
Barnet,Barnet,01/09/2014,New Build
Lambeth,Lambeth,01/04/2014,Conversion
Enfield,Enfield,01/07/2014,New Build
Richmond,Richmond upon Thames,01/07/2014,Conversion
Ealing,Ealing,01/09/2014,New Build
Sutton,Sutton,28/02/2014,Conversion
Ealing,Ealing,01/10/2014,Conversion
Newham,Newham,08/04/2014,Conversion
Sutton,Sutton,28/02/2014,Conversion
Newham,Newham,31/03/2014,Conversion
Croydon,Croydon,01/05/2014,Conversion
Bromley,Bromley,28/08/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,10/04/2014,Conversion
Newham,Newham,31/03/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,02/06/2014,Conversion
Bromley,Bromley,01/10/2014,New Build
Bromley,Bromley,04/07/2014,Conversion
Southwark,Southwark,02/05/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,22/10/2014,Conversion
Sutton,Sutton,31/03/2014,New Build
Kingston,Kingston upon Thames,23/06/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Croydon,Croydon,17/11/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Newham,Newham,20/06/2014,New Build
Croydon,Croydon,01/12/2014,New Build
Newham,Newham,30/10/2014,Conversion
Ealing,Ealing,06/10/2014,New Build
Ealing,Ealing,13/01/2014,Conversion
Lambeth,Lambeth,03/04/2014,Conversion
Richmond,Richmond upon Thames,01/10/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Westminster,Westminster,23/10/2014,New Build
Croydon,Croydon,30/09/2014,Conversion
Sutton,Sutton,31/03/2014,Conversion
Sutton,Sutton,25/03/2014,New Build
Newham,Newham,19/06/2014,Conversion
Croydon,Croydon,24/03/2014,Conversion
Croydon,Croydon,14/12/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Newham,Newham,20/11/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,07/10/2014,Conversion
Lambeth,Lambeth,17/10/2014,Conversion
Lambeth,Lambeth,20/03/2014,Conversion
Croydon,Croydon,30/09/2014,New Build
Bexley,Bexley,21/02/2014,New Build
Sutton,Sutton,31/03/2014,Conversion
Newham,Newham,31/03/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,25/03/2014,Conversion
Ealing,Ealing,12/06/2014,New Build
Barnet,Barnet,05/03/2014,Conversion
Ealing,Ealing,28/05/2014,New Build
Enfield,Enfield,31/12/2014,New Build
Ealing,Ealing,01/09/2014,New Build
Barnet,Barnet,26/02/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,08/04/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,05/07/2014,Conversion
Newham,Newham,31/03/2014,New Build
Ealing,Ealing,23/07/2014,Conversion
Lambeth,Lambeth,01/04/2014,Conversion
Croydon,Croydon,13/08/2014,Conversion
Croydon,Croydon,14/09/2014,New Build
Lambeth,Lambeth,28/03/2014,Conversion
Enfield,Enfield,17/06/2014,New Build
Bromley,Bromley,30/06/2014,Conversion
Hackney,Hackney,13/01/2014,Conversion
Merton,Merton,10/12/2014,New Build
Camden,Camden,05/11/2014,New Build
Hillingdon,Hillingdon,20/10/2014,New Build
Lewisham,Lewisham,07/05/2014,Conversion
Hillingdon,Hillingdon,20/01/2014,New Build
Tower Hamlets,Tower Hamlets,29/01/2014,New Build
Camden,Camden,27/06/2014,New Build
Hackney,Hackney,01/04/2014,New Build
Lewisham,Lewisham,21/11/2014,Conversion
Hackney,Hackney,31/10/2014,Conversion
Lewisham,Lewisham,05/06/2014,New Build
Hackney,Hackney,18/06/2014,Conversion
Wandsworth,Wandsworth,22/05/2014,Conversion
Camden,Camden,04/09/2014,Conversion
Camden,Camden,30/04/2014,Conversion
Camden,Camden,24/09/2014,Conversion
Hillingdon,Hillingdon,19/12/2014,Conversion
Havering,Havering,16/09/2014,New Build
Wandsworth,Wandsworth,22/12/2014,Conversion
Redbridge,Redbridge,17/11/2014,Conversion
Redbridge,Redbridge,31/03/2014,New Build
Merton,Merton,18/12/2014,New Build
Redbridge,Redbridge,11/12/2014,Conversion
Tower Hamlets,Tower Hamlets,12/05/2014,New Build
Wandsworth,Wandsworth,05/12/2014,New Build
Redbridge,Redbridge,24/04/2014,New Build
Camden,Camden,21/03/2014,New Build
Redbridge,Redbridge,26/03/2014,Conversion
Wandsworth,Wandsworth,28/03/2014,Conversion
Wandsworth,Wandsworth,13/05/2014,Conversion
Hillingdon,Hillingdon,16/05/2014,New Build
Camden,Camden,30/04/2014,Conversion
Havering,Havering,02/12/2014,New Build
Camden,Camden,14/10/2014,Conversion
Camden,Camden,19/02/2014,New Build
Wandsworth,Wandsworth,31/03/2014,New Build
Lewisham,Lewisham,20/07/2014,New Build
Camden,Camden,10/02/2014,New Build
Wandsworth,Wandsworth,21/08/2014,New Build
Tower Hamlets,Tower Hamlets,08/10/2014,New Build
OPDC,Ealing,04/12/2014,New Build
Camden,Camden,01/05/2014,Conversion
Hackney,Hackney,01/01/2014,Conversion
Wandsworth,Wandsworth,24/07/2014,Conversion
Hackney,Hackney,08/09/2014,Conversion
Sutton,Sutton,31/01/2014,New Build
Croydon,Croydon,20/06/2014,New Build
Croydon,Croydon,31/03/2014,Conversion
Southwark,Southwark,06/06/2014,New Build
Ealing,Ealing,08/09/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,02/09/2014,Conversion
Sutton,Sutton,31/03/2014,New Build
Barnet,Barnet,21/06/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,15/11/2014,Conversion
Richmond,Richmond upon Thames,01/11/2014,Conversion
Ealing,Ealing,10/01/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Bexley,Bexley,30/07/2014,New Build
Sutton,Sutton,01/06/2014,Conversion
Southwark,Southwark,07/07/2014,New Build
Newham,Newham,31/03/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,13/10/2014,Conversion
Richmond,Richmond upon Thames,30/11/2014,New Build
Barnet,Barnet,02/04/2014,Conversion
Croydon,Croydon,31/03/2014,Conversion
Bromley,Bromley,23/01/2014,New Build
Westminster,Westminster,01/05/2014,Conversion
Lambeth,Lambeth,15/09/2014,Conversion
Richmond,Richmond upon Thames,31/01/2014,New Build
Westminster,Westminster,25/01/2014,Conversion
Bromley,Bromley,07/08/2014,New Build
Bromley,Bromley,07/04/2014,New Build
Richmond,Richmond upon Thames,06/11/2014,New Build
Ealing,Ealing,22/01/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,12/03/2014,Conversion
Bromley,Bromley,27/02/2014,Conversion
Southwark,Southwark,09/09/2014,New Build
Enfield,Enfield,04/06/2014,Conversion
Richmond,Richmond upon Thames,03/09/2014,Conversion
Westminster,Westminster,17/02/2014,Conversion
Ealing,Ealing,07/05/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,22/09/2014,Conversion
Barnet,Barnet,14/03/2014,New Build
Lambeth,Lambeth,11/09/2014,Conversion
Croydon,Croydon,30/12/2014,New Build
Barnet,Barnet,17/08/2014,New Build
Sutton,Sutton,25/03/2014,Conversion
Kingston,Kingston upon Thames,04/12/2014,New Build
Bromley,Bromley,20/10/2014,New Build
Lambeth,Lambeth,01/12/2014,Conversion
Enfield,Enfield,16/05/2014,Conversion
Ealing,Ealing,31/01/2014,New Build
Croydon,Croydon,14/07/2014,Conversion
Newham,Newham,04/09/2014,Conversion
Croydon,Croydon,23/07/2014,New Build
Hammersmith & Fulham,Hammersmith and Fulham,30/12/2014,Conversion
Kingston,Kingston upon Thames,06/02/2014,New Build
Bromley,Bromley,28/11/2014,New Build
Ealing,Ealing,07/08/2014,New Build
Lambeth,Lambeth,01/06/2014,New Build
Barnet,Barnet,09/04/2014,Conversion
Westminster,Westminster,06/11/2014,Conversion
Croydon,Croydon,30/08/2014,New Build
Sutton,Sutton,31/03/2014,New Build
Bromley,Bromley,09/09/2014,New Build
Bromley,Bromley,01/08/2014,Conversion
Westminster,Westminster,31/03/2014,New Build
Croydon,Croydon,10/11/2014,New Build
Ealing,Ealing,05/03/2014,New Build
Ealing,Ealing,28/04/2014,New Build
Sutton,Sutton,01/11/2014,New Build
Westminster,Westminster,31/03/2014,Conversion
Lambeth,Lambeth,04/08/2014,Conversion
Sutton,Sutton,31/03/2014,New Build
Westminster,Westminster,28/08/2014,Conversion
Enfield,Enfield,31/07/2014,New Build
Westminster,Westminster,17/02/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,07/08/2014,Conversion
Richmond,Richmond upon Thames,08/09/2014,New Build
Ealing,Ealing,16/05/2014,Conversion
Bromley,Bromley,06/03/2014,New Build
Bromley,Bromley,21/01/2014,New Build
Bromley,Bromley,17/04/2014,New Build
Enfield,Enfield,16/05/2014,Conversion
Westminster,Westminster,31/03/2014,Conversion
Sutton,Sutton,01/04/2014,Conversion
Enfield,Enfield,05/02/2014,Conversion
Lambeth,Lambeth,31/12/2014,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,16/05/2014,Conversion
Lambeth,Lambeth,02/09/2014,Conversion
Sutton,Sutton,20/02/2014,New Build
Croydon,Croydon,08/01/2014,Conversion
Croydon,Croydon,29/12/2014,New Build
Sutton,Sutton,01/04/2014,New Build
Sutton,Sutton,30/01/2014,Conversion
Croydon,Croydon,10/12/2014,New Build
Richmond,Richmond upon Thames,01/12/2014,New Build
Westminster,Westminster,31/03/2014,New Build
Richmond,Richmond upon Thames,30/09/2014,New Build
Ealing,Ealing,28/05/2014,New Build
Sutton,Sutton,31/01/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Haringey,Haringey,24/06/2014,New Build
Haringey,Haringey,21/04/2014,Conversion
Waltham Forest,Waltham Forest,17/07/2014,Conversion
Hounslow,Hounslow,01/03/2014,Conversion
Haringey,Haringey,04/11/2014,Conversion
Waltham Forest,Waltham Forest,09/01/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Greenwich,Greenwich,10/02/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Islington,Islington,01/01/2014,New Build
Barking & Dagenham,Barking and Dagenham,01/02/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Waltham Forest,Waltham Forest,12/09/2014,New Build
Waltham Forest,Waltham Forest,22/05/2014,New Build
Harrow,Harrow,31/07/2014,Conversion
Haringey,Haringey,23/06/2014,New Build
Harrow,Harrow,02/02/2014,Conversion
Haringey,Haringey,08/06/2014,New Build
Islington,Islington,29/11/2014,Conversion
Waltham Forest,Waltham Forest,09/04/2014,Conversion
Islington,Islington,20/05/2014,Conversion
Harrow,Harrow,17/08/2014,Conversion
Islington,Islington,27/01/2014,Conversion
Hounslow,Hounslow,01/09/2014,New Build
Haringey,Haringey,18/02/2014,Conversion
Waltham Forest,Waltham Forest,14/03/2014,Conversion
Greenwich,Greenwich,08/08/2014,New Build
Islington,Islington,01/01/2014,Conversion
Hounslow,Hounslow,02/03/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Islington,Islington,01/05/2014,Conversion
Harrow,Harrow,31/03/2014,New Build
Hounslow,Hounslow,15/04/2014,New Build
Hounslow,Hounslow,01/03/2014,New Build
Haringey,Haringey,18/03/2014,Conversion
Harrow,Harrow,31/03/2014,New Build
Waltham Forest,Waltham Forest,25/11/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Greenwich,Greenwich,04/04/2014,New Build
Haringey,Haringey,14/05/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Hounslow,Hounslow,23/07/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Haringey,Haringey,28/02/2014,Conversion
Harrow,Harrow,07/03/2014,Conversion
Harrow,Harrow,07/11/2014,Conversion
Waltham Forest,Waltham Forest,09/04/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Haringey,Haringey,19/03/2014,Conversion
Haringey,Haringey,21/04/2014,Conversion
Barking & Dagenham,Barking and Dagenham,01/07/2014,New Build
Islington,Islington,29/09/2014,Conversion
Harrow,Harrow,18/03/2014,Conversion
Haringey,Haringey,14/02/2014,New Build
Harrow,Harrow,11/02/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Waltham Forest,Waltham Forest,24/11/2014,Conversion
Hounslow,Hounslow,01/09/2014,New Build
Barking & Dagenham,Barking and Dagenham,14/08/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Islington,Islington,24/01/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Islington,Islington,01/01/2014,New Build
Hounslow,Hounslow,01/03/2014,Conversion
Harrow,Harrow,19/02/2014,New Build
Haringey,Haringey,21/03/2014,Conversion
Hounslow,Hounslow,28/08/2014,New Build
Barking & Dagenham,Barking and Dagenham,06/06/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Waltham Forest,Waltham Forest,13/01/2014,Conversion
Hounslow,Hounslow,01/02/2014,New Build
Hounslow,Hounslow,05/12/2014,New Build
Hounslow,Hounslow,01/02/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Harrow,Harrow,06/11/2014,Conversion
Islington,Islington,01/07/2014,New Build
Islington,Islington,03/11/2014,Conversion
Islington,Islington,20/11/2014,Conversion
Islington,Islington,01/04/2014,New Build
Islington,Islington,01/04/2014,New Build
Islington,Islington,05/05/2014,New Build
Islington,Islington,01/05/2014,New Build
Islington,Islington,18/08/2014,Conversion
Islington,Islington,28/07/2014,Conversion
Islington,Islington,01/09/2014,New Build
Islington,Islington,31/07/2014,New Build
Islington,Islington,05/11/2014,New Build
Islington,Islington,27/01/2014,Conversion
Waltham Forest,Waltham Forest,07/05/2014,Conversion
Waltham Forest,Waltham Forest,10/03/2014,Conversion
Waltham Forest,Waltham Forest,24/01/2014,Conversion
Haringey,Haringey,02/05/2014,Conversion
Waltham Forest,Waltham Forest,16/07/2014,Conversion
Haringey,Haringey,07/02/2014,Conversion
Hounslow,Hounslow,12/12/2014,New Build
Islington,Islington,01/09/2014,Conversion
Barking & Dagenham,Barking and Dagenham,08/09/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,16/02/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Greenwich,Greenwich,10/12/2014,Conversion
Haringey,Haringey,24/06/2014,Conversion
Barking & Dagenham,Barking and Dagenham,04/03/2014,Conversion
Barking & Dagenham,Barking and Dagenham,14/08/2014,Conversion
Haringey,Haringey,25/03/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Greenwich,Greenwich,19/03/2014,New Build
Barking & Dagenham,Barking and Dagenham,08/09/2014,New Build
Greenwich,Greenwich,17/12/2014,New Build
Islington,Islington,15/11/2014,New Build
Haringey,Haringey,18/06/2014,New Build
Hounslow,Hounslow,01/02/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Islington,Islington,29/09/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Hounslow,Hounslow,01/06/2014,New Build
Hounslow,Hounslow,16/12/2014,Conversion
Hounslow,Hounslow,03/12/2014,Conversion
Harrow,Harrow,06/03/2014,Conversion
Barking & Dagenham,Barking and Dagenham,01/02/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Barking & Dagenham,Barking and Dagenham,23/10/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Hounslow,Hounslow,27/06/2014,Conversion
Islington,Islington,13/10/2014,New Build
Haringey,Haringey,20/03/2014,Conversion
Harrow,Harrow,21/08/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Harrow,Harrow,19/12/2014,New Build
Greenwich,Greenwich,22/10/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Barking & Dagenham,Barking and Dagenham,23/12/2014,New Build
Hounslow,Hounslow,01/10/2014,New Build
Islington,Islington,27/01/2014,Conversion
Haringey,Haringey,14/05/2014,Conversion
Waltham Forest,Waltham Forest,25/09/2014,New Build
Hounslow,Hounslow,01/10/2014,New Build
Waltham Forest,Waltham Forest,17/04/2014,Conversion
Hounslow,Hounslow,12/03/2014,New Build
Waltham Forest,Waltham Forest,21/11/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,22/03/2014,New Build
Hounslow,Hounslow,09/05/2014,New Build
Haringey,Haringey,21/01/2014,Conversion
Greenwich,Greenwich,12/09/2014,New Build
Harrow,Harrow,22/11/2014,Conversion
Haringey,Haringey,11/02/2014,Conversion
Islington,Islington,01/01/2014,Conversion
Haringey,Haringey,20/05/2014,Conversion
Haringey,Haringey,15/04/2014,Conversion
Haringey,Haringey,01/06/2014,New Build
Haringey,Haringey,30/01/2014,Conversion
Haringey,Haringey,15/05/2014,Conversion
Greenwich,Greenwich,17/02/2014,Conversion
Islington,Islington,01/05/2014,Conversion
Hounslow,Hounslow,24/10/2014,New Build
Haringey,Haringey,31/01/2014,New Build
Haringey,Haringey,30/04/2014,Conversion
Hounslow,Hounslow,05/09/2014,New Build
Islington,Islington,01/12/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Hounslow,Hounslow,18/08/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Haringey,Haringey,12/05/2014,New Build
Haringey,Haringey,01/02/2014,Conversion
Waltham Forest,Waltham Forest,29/05/2014,Conversion
Hounslow,Hounslow,01/09/2014,New Build
Hounslow,Hounslow,15/08/2014,New Build
Barking & Dagenham,Barking and Dagenham,01/06/2014,Conversion
Hounslow,Hounslow,01/03/2014,Conversion
Waltham Forest,Waltham Forest,19/08/2014,New Build
Waltham Forest,Waltham Forest,17/04/2014,New Build
Barking & Dagenham,Barking and Dagenham,31/03/2014,New Build
Haringey,Haringey,18/03/2014,New Build
Waltham Forest,Waltham Forest,31/10/2014,Conversion
Haringey,Haringey,20/01/2014,Conversion
Harrow,Harrow,14/02/2014,New Build
Haringey,Haringey,23/04/2014,Conversion
Harrow,Harrow,11/03/2014,Conversion
Waltham Forest,Waltham Forest,18/08/2014,Conversion
Harrow,Harrow,09/09/2014,New Build
Hounslow,Hounslow,01/03/2014,New Build
Greenwich,Greenwich,07/05/2014,Conversion
Harrow,Harrow,18/06/2014,Conversion
Hounslow,Hounslow,01/03/2014,New Build
Haringey,Haringey,20/02/2014,New Build
Barking & Dagenham,Barking and Dagenham,10/07/2014,New Build
Hounslow,Hounslow,01/03/2014,Conversion
Islington,Islington,01/09/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Haringey,Haringey,30/08/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Harrow,Harrow,16/12/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Waltham Forest,Waltham Forest,10/03/2014,Conversion
Greenwich,Greenwich,26/06/2014,New Build
Islington,Islington,05/11/2014,Conversion
Hounslow,Hounslow,16/05/2014,Conversion
Islington,Islington,05/06/2014,Conversion
Waltham Forest,Waltham Forest,09/12/2014,New Build
Waltham Forest,Waltham Forest,31/03/2014,New Build
Haringey,Haringey,21/03/2014,Conversion
Waltham Forest,Waltham Forest,29/07/2014,Conversion
Hounslow,Hounslow,27/10/2014,New Build
Islington,Islington,01/01/2014,New Build
Hounslow,Hounslow,26/11/2014,New Build
Hounslow,Hounslow,18/02/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Hounslow,Hounslow,01/09/2014,New Build
Islington,Islington,01/06/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Haringey,Haringey,12/02/2014,New Build
Harrow,Harrow,08/04/2014,Conversion
Hounslow,Hounslow,20/10/2014,New Build
Islington,Islington,01/09/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Harrow,Harrow,10/04/2014,Conversion
Haringey,Haringey,16/04/2014,Conversion
Hounslow,Hounslow,18/06/2014,New Build
Haringey,Haringey,30/05/2014,Conversion
Islington,Islington,01/04/2014,Conversion
Waltham Forest,Waltham Forest,03/02/2014,New Build
Greenwich,Greenwich,20/08/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Harrow,Harrow,05/03/2014,Conversion
Greenwich,Greenwich,23/05/2014,New Build
Waltham Forest,Waltham Forest,24/12/2014,New Build
Haringey,Haringey,13/05/2014,New Build
Islington,Islington,27/01/2014,Conversion
Islington,Islington,04/06/2014,Conversion
Islington,Islington,01/12/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,19/06/2014,Conversion
Barking & Dagenham,Barking and Dagenham,08/04/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Islington,Islington,22/08/2014,Conversion
Waltham Forest,Waltham Forest,06/03/2014,New Build
Waltham Forest,Waltham Forest,30/09/2014,New Build
Hounslow,Hounslow,01/09/2014,New Build
Haringey,Haringey,14/05/2014,New Build
Greenwich,Greenwich,29/10/2014,New Build
Hounslow,Hounslow,15/02/2014,New Build
Haringey,Haringey,13/02/2014,Conversion
Islington,Islington,01/01/2014,New Build
Greenwich,Greenwich,07/02/2014,Conversion
Waltham Forest,Waltham Forest,30/01/2014,Conversion
Islington,Islington,26/03/2014,New Build
Hounslow,Hounslow,01/03/2014,New Build
Hounslow,Hounslow,13/10/2014,New Build
Hounslow,Hounslow,19/05/2014,New Build
Hounslow,Hounslow,12/06/2014,New Build
Haringey,Haringey,01/11/2014,New Build
Waltham Forest,Waltham Forest,11/10/2014,Conversion
Waltham Forest,Waltham Forest,31/03/2014,New Build
Harrow,Harrow,05/02/2014,Conversion
Islington,Islington,27/01/2014,Conversion
Barking & Dagenham,Barking and Dagenham,09/09/2014,Conversion
Waltham Forest,Waltham Forest,03/04/2014,Conversion
Islington,Islington,02/10/2014,Conversion
Islington,Islington,16/10/2014,Conversion
Barking & Dagenham,Barking and Dagenham,18/04/2014,New Build
Islington,Islington,20/05/2014,Conversion
Waltham Forest,Waltham Forest,28/02/2014,Conversion
Waltham Forest,Waltham Forest,28/04/2014,Conversion
Harrow,Harrow,24/03/2014,Conversion
Haringey,Haringey,14/10/2014,Conversion
Waltham Forest,Waltham Forest,05/08/2014,Conversion
Islington,Islington,26/09/2014,Conversion
Waltham Forest,Waltham Forest,12/11/2014,Conversion
Barking & Dagenham,Barking and Dagenham,20/05/2014,Conversion
Haringey,Haringey,07/02/2014,Conversion
Waltham Forest,Waltham Forest,27/01/2014,Conversion
Waltham Forest,Waltham Forest,01/12/2014,Conversion
Haringey,Haringey,17/11/2014,Conversion
Islington,Islington,16/12/2014,Conversion
Hounslow,Hounslow,01/02/2014,New Build
Waltham Forest,Waltham Forest,14/07/2014,Conversion
Islington,Islington,23/06/2014,Conversion
Islington,Islington,27/01/2014,Conversion
Islington,Islington,16/10/2014,Conversion
Haringey,Haringey,21/10/2014,Conversion
Waltham Forest,Waltham Forest,08/01/2014,Conversion
Waltham Forest,Waltham Forest,28/05/2014,Conversion
Haringey,Haringey,22/07/2014,Conversion
Islington,Islington,23/06/2014,Conversion
Hounslow,Hounslow,15/12/2014,New Build
Haringey,Haringey,15/05/2014,Conversion
Islington,Islington,01/12/2014,Conversion
Waltham Forest,Waltham Forest,02/06/2014,Conversion
Waltham Forest,Waltham Forest,30/04/2014,Conversion
Waltham Forest,Waltham Forest,31/01/2014,Conversion
Haringey,Haringey,29/01/2014,Conversion
Hounslow,Hounslow,23/04/2014,Conversion
Waltham Forest,Waltham Forest,18/12/2014,Conversion
Islington,Islington,27/01/2014,Conversion
Islington,Islington,06/11/2014,Conversion
Waltham Forest,Waltham Forest,13/06/2014,Conversion
Waltham Forest,Waltham Forest,07/05/2014,Conversion
Islington,Islington,11/07/2014,Conversion
Haringey,Haringey,03/03/2014,Conversion
Haringey,Haringey,07/02/2014,Conversion
Islington,Islington,15/07/2014,Conversion
Islington,Islington,04/09/2014,Conversion
Islington,Islington,04/08/2014,Conversion
Waltham Forest,Waltham Forest,13/10/2014,Conversion
Haringey,Haringey,09/05/2014,Conversion
Waltham Forest,Waltham Forest,09/01/2014,Conversion
Waltham Forest,Waltham Forest,07/05/2014,Conversion
Waltham Forest,Waltham Forest,30/09/2014,New Build
Haringey,Haringey,22/04/2014,New Build
Greenwich,Greenwich,08/12/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Haringey,Haringey,12/05/2014,Conversion
Waltham Forest,Waltham Forest,20/08/2014,Conversion
Harrow,Harrow,12/09/2014,New Build
Hounslow,Hounslow,31/03/2014,Conversion
Waltham Forest,Waltham Forest,13/08/2014,New Build
Waltham Forest,Waltham Forest,24/11/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Harrow,Harrow,13/01/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Haringey,Haringey,15/02/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Haringey,Haringey,17/03/2014,Conversion
Haringey,Haringey,01/09/2014,Conversion
Greenwich,Greenwich,16/09/2014,New Build
Islington,Islington,06/05/2014,Conversion
Hounslow,Hounslow,24/08/2014,New Build
Haringey,Haringey,02/05/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Islington,Islington,01/09/2014,New Build
Waltham Forest,Waltham Forest,10/01/2014,New Build
Hounslow,Hounslow,01/05/2014,New Build
Hounslow,Hounslow,16/09/2014,New Build
Harrow,Harrow,31/03/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
Haringey,Haringey,28/08/2014,New Build
Barking & Dagenham,Barking and Dagenham,31/01/2014,New Build
Islington,Islington,23/06/2014,Conversion
Islington,Islington,10/02/2014,New Build
Hounslow,Hounslow,03/02/2014,New Build
Greenwich,Greenwich,09/09/2014,Conversion
Greenwich,Greenwich,02/01/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,30/04/2014,Conversion
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Barking & Dagenham,Barking and Dagenham,31/03/2014,New Build
Waltham Forest,Waltham Forest,23/07/2014,New Build
Waltham Forest,Waltham Forest,09/09/2014,New Build
Waltham Forest,Waltham Forest,10/02/2014,Conversion
Hounslow,Hounslow,31/03/2014,New Build
Harrow,Harrow,10/04/2014,Conversion
Greenwich,Greenwich,12/11/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,Conversion
Harrow,Harrow,27/01/2014,Conversion
Harrow,Harrow,24/03/2014,Conversion
Hounslow,Hounslow,09/09/2014,New Build
Hounslow,Hounslow,30/06/2014,Conversion
Islington,Islington,21/09/2014,Conversion
Islington,Islington,01/10/2014,New Build
Harrow,Harrow,31/03/2014,Conversion
Haringey,Haringey,20/08/2014,Conversion
Islington,Islington,08/01/2014,New Build
Kensington & Chelsea,Kensington and Chelsea,31/03/2014,New Build
