lpa_name,borough,actual_completion_date,development_type
Kingston,Kingston upon Thames,16/05/2013,Conversion
Croydon,Croydon,16/10/2013,Conversion
Croydon,Croydon,29/03/2013,Conversion
Croydon,Croydon,01/06/2013,Conversion
Ealing,Ealing,15/03/2013,Conversion
Ealing,Ealing,23/04/2013,New Build
Croydon,Croydon,29/11/2013,New Build
Ealing,Ealing,13/06/2013,Conversion
Sutton,Sutton,01/04/2013,Conversion
Southwark,Southwark,21/08/2013,New Build
Enfield,Enfield,04/07/2013,New Build
Lambeth,Lambeth,01/09/2013,Conversion
Croydon,Croydon,01/06/2013,Conversion
Westminster,Westminster,16/06/2013,Conversion
Croydon,Croydon,23/06/2013,New Build
Enfield,Enfield,15/03/2013,New Build
Kingston,Kingston upon Thames,20/08/2013,New Build
Richmond,Richmond upon Thames,01/09/2013,New Build
Ealing,Ealing,18/01/2013,Conversion
Ealing,Ealing,18/09/2013,Conversion
Bexley,Bexley,24/09/2013,New Build
Richmond,Richmond upon Thames,20/03/2013,New Build
Westminster,Westminster,01/01/2013,New Build
Sutton,Sutton,30/09/2013,New Build
Southwark,Southwark,01/06/2013,New Build
Sutton,Sutton,31/03/2013,New Build
Ealing,Ealing,28/08/2013,Conversion
Ealing,Ealing,22/11/2013,Conversion
Richmond,Richmond upon Thames,14/07/2013,New Build
Bromley,Bromley,07/03/2013,New Build
Ealing,Ealing,15/03/2013,Conversion
Southwark,Southwark,05/07/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,10/06/2013,Conversion
Bromley,Bromley,02/05/2013,New Build
Southwark,Southwark,16/05/2013,Conversion
Croydon,Croydon,30/09/2013,Conversion
Barnet,Barnet,18/03/2013,New Build
Southwark,Southwark,01/08/2013,New Build
Kingston,Kingston upon Thames,23/01/2013,New Build
Croydon,Croydon,01/06/2013,New Build
Enfield,Enfield,14/08/2013,Conversion
Newham,Newham,07/06/2013,Conversion
Newham,Newham,18/06/2013,New Build
Richmond,Richmond upon Thames,13/03/2013,Conversion
Sutton,Sutton,01/04/2013,New Build
Enfield,Enfield,26/01/2013,New Build
Bexley,Bexley,30/09/2013,New Build
Ealing,Ealing,01/04/2013,Conversion
Croydon,Croydon,12/09/2013,Conversion
Lambeth,Lambeth,14/10/2013,New Build
Southwark,Southwark,01/09/2013,New Build
Westminster,Westminster,01/01/2013,Conversion
Ealing,Ealing,18/12/2013,New Build
Sutton,Sutton,31/03/2013,Conversion
Ealing,Ealing,23/01/2013,New Build
Richmond,Richmond upon Thames,31/05/2013,New Build
Southwark,Southwark,01/05/2013,New Build
Lambeth,Lambeth,28/03/2013,New Build
Croydon,Croydon,30/01/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,11/05/2013,Conversion
Barnet,Barnet,24/03/2013,New Build
Croydon,Croydon,26/06/2013,Conversion
Enfield,Enfield,04/12/2013,New Build
Southwark,Southwark,01/09/2013,New Build
Sutton,Sutton,01/04/2013,New Build
Croydon,Croydon,05/09/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,08/03/2013,Conversion
Newham,Newham,31/03/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,18/03/2013,Conversion
Ealing,Ealing,21/08/2013,New Build
Croydon,Croydon,28/06/2013,Conversion
Croydon,Croydon,01/01/2013,New Build
Barnet,Barnet,25/02/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,22/03/2013,Conversion
Bromley,Bromley,11/07/2013,New Build
Enfield,Enfield,27/02/2013,New Build
Sutton,Sutton,25/10/2013,New Build
Croydon,Croydon,01/01/2013,Conversion
Croydon,Croydon,01/06/2013,New Build
Barnet,Barnet,29/04/2013,Conversion
Westminster,Westminster,31/03/2013,Conversion
Richmond,Richmond upon Thames,01/06/2013,New Build
Lambeth,Lambeth,01/04/2013,Conversion
Sutton,Sutton,27/08/2013,New Build
Lambeth,Lambeth,01/07/2013,Conversion
Croydon,Croydon,01/04/2013,Conversion
Barnet,Barnet,04/10/2013,New Build
Croydon,Croydon,04/06/2013,Conversion
Barnet,Barnet,29/08/2013,Conversion
Lambeth,Lambeth,01/08/2013,Conversion
Ealing,Ealing,06/06/2013,Conversion
Lambeth,Lambeth,22/03/2013,Conversion
Ealing,Ealing,29/11/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,18/03/2013,Conversion
Ealing,Ealing,01/11/2013,Conversion
Sutton,Sutton,31/03/2013,New Build
Croydon,Croydon,17/01/2013,Conversion
Lambeth,Lambeth,01/01/2013,New Build
Ealing,Ealing,17/05/2013,New Build
Lambeth,Lambeth,22/08/2013,Conversion
Lambeth,Lambeth,01/08/2013,New Build
Croydon,Croydon,30/09/2013,New Build
Croydon,Croydon,19/07/2013,Conversion
Ealing,Ealing,31/01/2013,Conversion
Barnet,Barnet,17/04/2013,New Build
Westminster,Westminster,31/03/2013,Conversion
Southwark,Southwark,02/04/2013,New Build
Bromley,Bromley,17/10/2013,New Build
Barnet,Barnet,01/06/2013,New Build
Southwark,Southwark,01/07/2013,Conversion
Sutton,Sutton,28/08/2013,New Build
Westminster,Westminster,15/07/2013,New Build
Croydon,Croydon,13/06/2013,New Build
Bromley,Bromley,05/03/2013,New Build
Southwark,Southwark,01/06/2013,Conversion
Southwark,Southwark,24/06/2013,New Build
Sutton,Sutton,01/04/2013,New Build
Bexley,Bexley,01/05/2013,Conversion
Ealing,Ealing,17/06/2013,New Build
Sutton,Sutton,31/03/2013,Conversion
Enfield,Enfield,18/02/2013,New Build
Sutton,Sutton,31/10/2013,New Build
Croydon,Croydon,03/07/2013,Conversion
Enfield,Enfield,18/09/2013,Conversion
Barnet,Barnet,16/09/2013,New Build
Enfield,Enfield,04/10/2013,Conversion
Bexley,Bexley,01/02/2013,New Build
Croydon,Croydon,18/07/2013,New Build
Barnet,Barnet,01/11/2013,Conversion
Barnet,Barnet,11/04/2013,New Build
Enfield,Enfield,09/04/2013,Conversion
Sutton,Sutton,31/03/2013,New Build
Croydon,Croydon,19/07/2013,New Build
Kingston,Kingston upon Thames,18/09/2013,Conversion
Richmond,Richmond upon Thames,12/06/2013,New Build
Enfield,Enfield,31/07/2013,New Build
Enfield,Enfield,30/10/2013,New Build
Croydon,Croydon,19/07/2013,Conversion
Bromley,Bromley,24/09/2013,Conversion
Westminster,Westminster,31/03/2013,Conversion
Croydon,Croydon,30/04/2013,New Build
Barnet,Barnet,28/08/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,14/05/2013,Conversion
Barnet,Barnet,01/09/2013,New Build
Ealing,Ealing,10/04/2013,New Build
Enfield,Enfield,09/09/2013,Conversion
Southwark,Southwark,01/05/2013,New Build
Richmond,Richmond upon Thames,01/03/2013,New Build
Kingston,Kingston upon Thames,05/03/2013,New Build
Barnet,Barnet,19/07/2013,New Build
Barnet,Barnet,21/01/2013,New Build
Barnet,Barnet,02/12/2013,Conversion
Croydon,Croydon,30/12/2013,New Build
Redbridge,Redbridge,26/01/2013,New Build
Hillingdon,Hillingdon,21/05/2013,New Build
Tower Hamlets,Tower Hamlets,14/10/2013,Conversion
Brent,Brent,12/12/2013,New Build
Camden,Camden,01/10/2013,New Build
Wandsworth,Wandsworth,22/02/2013,New Build
Lewisham,Lewisham,25/02/2013,New Build
Tower Hamlets,Tower Hamlets,20/02/2013,New Build
Lewisham,Lewisham,23/07/2013,Conversion
City of London,City of London,30/09/2013,New Build
Brent,Brent,11/05/2013,New Build
Lewisham,Lewisham,08/07/2013,New Build
Tower Hamlets,Tower Hamlets,11/12/2013,New Build
Havering,Havering,25/06/2013,New Build
Hillingdon,Hillingdon,31/03/2013,New Build
Hillingdon,Hillingdon,16/05/2013,New Build
Havering,Havering,03/12/2013,New Build
Camden,Camden,28/05/2013,Conversion
Lewisham,Lewisham,07/02/2013,New Build
Wandsworth,Wandsworth,25/10/2013,Conversion
Redbridge,Redbridge,20/08/2013,New Build
Tower Hamlets,Tower Hamlets,05/01/2013,New Build
Hillingdon,Hillingdon,22/05/2013,New Build
Wandsworth,Wandsworth,10/06/2013,Conversion
Hackney,Hackney,17/12/2013,Conversion
Tower Hamlets,Tower Hamlets,01/04/2013,Conversion
Camden,Camden,06/02/2013,Conversion
OPDC,Brent,20/12/2013,New Build
Lewisham,Lewisham,13/03/2013,Conversion
Hillingdon,Hillingdon,22/05/2013,New Build
Wandsworth,Wandsworth,15/03/2013,Conversion
Hackney,Hackney,01/10/2013,Conversion
Hillingdon,Hillingdon,08/02/2013,Conversion
Lewisham,Lewisham,20/03/2013,Conversion
Redbridge,Redbridge,19/03/2013,New Build
Camden,Camden,10/05/2013,Conversion
Tower Hamlets,Tower Hamlets,20/02/2013,New Build
Tower Hamlets,Tower Hamlets,24/09/2013,Conversion
Camden,Camden,24/12/2013,New Build
Richmond,Richmond upon Thames,30/06/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,23/11/2013,Conversion
Croydon,Croydon,01/01/2013,Conversion
Croydon,Croydon,01/06/2013,New Build
Croydon,Croydon,14/04/2013,New Build
Ealing,Ealing,23/04/2013,Conversion
Barnet,Barnet,01/04/2013,New Build
Westminster,Westminster,31/03/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/11/2013,New Build
Croydon,Croydon,28/11/2013,Conversion
Barnet,Barnet,01/01/2013,Conversion
Westminster,Westminster,31/03/2013,Conversion
Barnet,Barnet,17/10/2013,Conversion
Richmond,Richmond upon Thames,31/07/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/08/2013,New Build
Bexley,Bexley,28/08/2013,New Build
Sutton,Sutton,27/08/2013,New Build
Bromley,Bromley,02/08/2013,New Build
Ealing,Ealing,09/05/2013,New Build
Croydon,Croydon,01/01/2013,Conversion
Kingston,Kingston upon Thames,21/06/2013,New Build
Ealing,Ealing,13/06/2013,New Build
Lambeth,Lambeth,18/11/2013,New Build
Westminster,Westminster,30/09/2013,New Build
Southwark,Southwark,01/09/2013,Conversion
Newham,Newham,19/06/2013,Conversion
Bexley,Bexley,28/08/2013,Conversion
Lambeth,Lambeth,01/09/2013,New Build
Newham,Newham,12/08/2013,New Build
Barnet,Barnet,16/01/2013,Conversion
Bexley,Bexley,20/08/2013,New Build
Westminster,Westminster,31/03/2013,Conversion
Ealing,Ealing,10/04/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,19/03/2013,Conversion
Barnet,Barnet,27/06/2013,Conversion
Lambeth,Lambeth,16/12/2013,New Build
Southwark,Southwark,02/07/2013,New Build
Richmond,Richmond upon Thames,01/05/2013,New Build
Bromley,Bromley,10/06/2013,New Build
Lambeth,Lambeth,31/03/2013,New Build
Ealing,Ealing,17/05/2013,New Build
Bromley,Bromley,23/08/2013,New Build
Southwark,Southwark,01/04/2013,Conversion
Bromley,Bromley,09/09/2013,Conversion
Lambeth,Lambeth,01/03/2013,Conversion
Ealing,Ealing,01/08/2013,New Build
Croydon,Croydon,31/12/2013,Conversion
Ealing,Ealing,12/03/2013,Conversion
Westminster,Westminster,31/03/2013,New Build
Ealing,Ealing,17/05/2013,New Build
Westminster,Westminster,07/02/2013,Conversion
Ealing,Ealing,05/09/2013,New Build
Croydon,Croydon,27/11/2013,Conversion
Bexley,Bexley,28/08/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/10/2013,Conversion
Croydon,Croydon,29/03/2013,Conversion
Enfield,Enfield,07/06/2013,New Build
Enfield,Enfield,18/03/2013,New Build
Croydon,Croydon,28/02/2013,New Build
Croydon,Croydon,17/09/2013,New Build
Enfield,Enfield,25/01/2013,New Build
Sutton,Sutton,28/08/2013,Conversion
Barnet,Barnet,30/01/2013,Conversion
Richmond,Richmond upon Thames,01/09/2013,New Build
Lambeth,Lambeth,08/07/2013,Conversion
Barnet,Barnet,26/11/2013,New Build
Southwark,Southwark,10/06/2013,New Build
Westminster,Westminster,31/03/2013,Conversion
Lambeth,Lambeth,15/06/2013,Conversion
Richmond,Richmond upon Thames,01/11/2013,Conversion
Croydon,Croydon,29/03/2013,New Build
Bexley,Bexley,28/08/2013,New Build
Enfield,Enfield,04/09/2013,Conversion
Croydon,Croydon,30/09/2013,New Build
Ealing,Ealing,09/08/2013,New Build
Barnet,Barnet,01/08/2013,Conversion
Ealing,Ealing,15/03/2013,New Build
Barnet,Barnet,09/05/2013,Conversion
Westminster,Westminster,10/06/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,30/03/2013,New Build
Richmond,Richmond upon Thames,17/01/2013,Conversion
Enfield,Enfield,05/04/2013,New Build
Croydon,Croydon,19/07/2013,New Build
Barnet,Barnet,12/09/2013,New Build
Lambeth,Lambeth,31/03/2013,New Build
Bromley,Bromley,11/10/2013,New Build
Enfield,Enfield,05/05/2013,Conversion
Westminster,Westminster,15/05/2013,Conversion
Kingston,Kingston upon Thames,01/01/2013,New Build
Lambeth,Lambeth,01/04/2013,Conversion
Croydon,Croydon,30/12/2013,New Build
Ealing,Ealing,06/08/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,20/06/2013,Conversion
Bromley,Bromley,05/07/2013,Conversion
Barnet,Barnet,20/06/2013,New Build
Bromley,Bromley,05/03/2013,Conversion
Bexley,Bexley,06/11/2013,New Build
Croydon,Croydon,01/08/2013,Conversion
Lambeth,Lambeth,01/08/2013,Conversion
Kingston,Kingston upon Thames,22/11/2013,New Build
Lambeth,Lambeth,01/04/2013,New Build
Westminster,Westminster,01/04/2013,New Build
Bromley,Bromley,15/10/2013,Conversion
Bromley,Bromley,15/05/2013,New Build
Lambeth,Lambeth,01/03/2013,Conversion
Enfield,Enfield,31/10/2013,New Build
Lambeth,Lambeth,01/04/2013,New Build
Ealing,Ealing,28/07/2013,Conversion
Bexley,Bexley,11/07/2013,New Build
Lambeth,Lambeth,15/04/2013,Conversion
Westminster,Westminster,10/06/2013,Conversion
Croydon,Croydon,29/03/2013,New Build
Ealing,Ealing,16/07/2013,Conversion
Richmond,Richmond upon Thames,01/12/2013,New Build
Lambeth,Lambeth,09/03/2013,New Build
Barnet,Barnet,06/11/2013,Conversion
Southwark,Southwark,18/01/2013,Conversion
Westminster,Westminster,31/03/2013,New Build
Kingston,Kingston upon Thames,20/06/2013,New Build
Sutton,Sutton,30/11/2013,New Build
Enfield,Enfield,13/11/2013,New Build
Westminster,Westminster,31/03/2013,New Build
Bromley,Bromley,28/06/2013,New Build
Ealing,Ealing,30/09/2013,New Build
Ealing,Ealing,23/04/2013,New Build
Enfield,Enfield,09/01/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,05/06/2013,New Build
Lambeth,Lambeth,11/12/2013,Conversion
Bromley,Bromley,31/05/2013,New Build
Bromley,Bromley,20/03/2013,New Build
Westminster,Westminster,22/03/2013,Conversion
Sutton,Sutton,01/07/2013,New Build
Bexley,Bexley,05/06/2013,New Build
Kingston,Kingston upon Thames,17/05/2013,New Build
Sutton,Sutton,30/08/2013,New Build
Croydon,Croydon,17/12/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/04/2013,Conversion
Bromley,Bromley,09/08/2013,New Build
Croydon,Croydon,31/05/2013,New Build
Richmond,Richmond upon Thames,19/12/2013,Conversion
Lambeth,Lambeth,01/08/2013,Conversion
Westminster,Westminster,01/12/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,09/10/2013,Conversion
Ealing,Ealing,01/12/2013,Conversion
Southwark,Southwark,22/01/2013,Conversion
Ealing,Ealing,21/11/2013,New Build
Enfield,Enfield,27/06/2013,Conversion
Sutton,Sutton,01/05/2013,New Build
Croydon,Croydon,15/02/2013,Conversion
Ealing,Ealing,13/06/2013,New Build
Sutton,Sutton,31/03/2013,New Build
Lambeth,Lambeth,01/11/2013,New Build
Ealing,Ealing,26/07/2013,Conversion
Newham,Newham,20/06/2013,Conversion
Ealing,Ealing,16/12/2013,New Build
Richmond,Richmond upon Thames,01/03/2013,Conversion
Bromley,Bromley,25/10/2013,New Build
Southwark,Southwark,01/11/2013,New Build
Westminster,Westminster,17/05/2013,New Build
Lambeth,Lambeth,01/08/2013,New Build
Lambeth,Lambeth,11/07/2013,Conversion
Barnet,Barnet,01/05/2013,New Build
Newham,Newham,18/09/2013,Conversion
Croydon,Croydon,30/09/2013,Conversion
Ealing,Ealing,24/12/2013,New Build
Lambeth,Lambeth,11/07/2013,Conversion
Bromley,Bromley,28/01/2013,Conversion
Richmond,Richmond upon Thames,01/09/2013,New Build
Barnet,Barnet,01/04/2013,New Build
Bexley,Bexley,18/02/2013,Conversion
Bromley,Bromley,28/10/2013,Conversion
Bromley,Bromley,26/07/2013,New Build
Richmond,Richmond upon Thames,18/10/2013,New Build
Southwark,Southwark,25/11/2013,Conversion
Enfield,Enfield,23/09/2013,Conversion
Barnet,Barnet,30/12/2013,Conversion
Westminster,Westminster,31/03/2013,New Build
Sutton,Sutton,25/08/2013,New Build
Croydon,Croydon,05/03/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/08/2013,Conversion
Ealing,Ealing,10/01/2013,New Build
Ealing,Ealing,15/03/2013,Conversion
Barnet,Barnet,28/02/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/05/2013,Conversion
Westminster,Westminster,01/02/2013,New Build
Bromley,Bromley,11/12/2013,New Build
Ealing,Ealing,15/02/2013,New Build
Sutton,Sutton,28/08/2013,New Build
Ealing,Ealing,09/04/2013,New Build
Newham,Newham,31/03/2013,Conversion
Ealing,Ealing,17/05/2013,New Build
Richmond,Richmond upon Thames,11/09/2013,New Build
Sutton,Sutton,01/12/2013,New Build
Croydon,Croydon,16/03/2013,New Build
Barnet,Barnet,24/10/2013,New Build
Kingston,Kingston upon Thames,28/11/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/06/2013,New Build
Southwark,Southwark,31/03/2013,New Build
Kingston,Kingston upon Thames,26/09/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,08/04/2013,Conversion
Bromley,Bromley,19/04/2013,Conversion
Southwark,Southwark,03/08/2013,New Build
Croydon,Croydon,13/03/2013,New Build
Bromley,Bromley,26/07/2013,New Build
Enfield,Enfield,13/11/2013,New Build
Southwark,Southwark,01/02/2013,New Build
Richmond,Richmond upon Thames,29/08/2013,Conversion
Southwark,Southwark,19/08/2013,New Build
Enfield,Enfield,01/04/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,17/01/2013,Conversion
Southwark,Southwark,13/09/2013,New Build
Barnet,Barnet,25/06/2013,New Build
Lambeth,Lambeth,01/06/2013,Conversion
Enfield,Enfield,28/03/2013,New Build
Enfield,Enfield,12/02/2013,Conversion
Richmond,Richmond upon Thames,14/07/2013,Conversion
Kingston,Kingston upon Thames,04/07/2013,New Build
Newham,Newham,28/03/2013,Conversion
Croydon,Croydon,02/08/2013,New Build
Bromley,Bromley,12/02/2013,New Build
Enfield,Enfield,07/11/2013,New Build
Kingston,Kingston upon Thames,30/07/2013,New Build
Westminster,Westminster,31/03/2013,Conversion
Sutton,Sutton,01/03/2013,Conversion
Sutton,Sutton,01/10/2013,New Build
Richmond,Richmond upon Thames,01/03/2013,New Build
Lambeth,Lambeth,09/07/2013,Conversion
Sutton,Sutton,01/04/2013,New Build
Croydon,Croydon,12/02/2013,New Build
Kingston,Kingston upon Thames,15/01/2013,New Build
Enfield,Enfield,14/10/2013,New Build
Lambeth,Lambeth,01/09/2013,Conversion
Barnet,Barnet,17/06/2013,New Build
Croydon,Croydon,08/10/2013,New Build
Southwark,Southwark,01/07/2013,New Build
Croydon,Croydon,15/01/2013,New Build
Bromley,Bromley,09/03/2013,New Build
Ealing,Ealing,01/03/2013,New Build
Lambeth,Lambeth,01/09/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,10/05/2013,Conversion
Bromley,Bromley,19/04/2013,New Build
Richmond,Richmond upon Thames,31/03/2013,New Build
Croydon,Croydon,12/04/2013,New Build
Croydon,Croydon,31/12/2013,Conversion
Ealing,Ealing,04/03/2013,Conversion
Lambeth,Lambeth,01/11/2013,New Build
Barnet,Barnet,06/09/2013,Conversion
Lambeth,Lambeth,16/05/2013,Conversion
Croydon,Croydon,30/09/2013,Conversion
Ealing,Ealing,24/06/2013,Conversion
Ealing,Ealing,10/09/2013,Conversion
Ealing,Ealing,02/12/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/07/2013,New Build
Ealing,Ealing,17/05/2013,New Build
Ealing,Ealing,17/10/2013,New Build
Richmond,Richmond upon Thames,01/12/2013,New Build
Richmond,Richmond upon Thames,01/06/2013,New Build
Bromley,Bromley,08/04/2013,New Build
Richmond,Richmond upon Thames,01/11/2013,New Build
Croydon,Croydon,01/01/2013,New Build
Croydon,Croydon,01/01/2013,Conversion
Richmond,Richmond upon Thames,30/06/2013,New Build
Croydon,Croydon,01/06/2013,New Build
Croydon,Croydon,29/03/2013,New Build
Sutton,Sutton,01/04/2013,Conversion
Ealing,Ealing,10/05/2013,Conversion
Bromley,Bromley,01/05/2013,Conversion
Croydon,Croydon,20/03/2013,New Build
Ealing,Ealing,01/07/2013,New Build
Enfield,Enfield,05/03/2013,Conversion
Southwark,Southwark,31/03/2013,New Build
Croydon,Croydon,01/03/2013,New Build
Croydon,Croydon,19/07/2013,Conversion
Croydon,Croydon,28/10/2013,New Build
Croydon,Croydon,01/01/2013,Conversion
Westminster,Westminster,31/03/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,20/12/2013,Conversion
Lambeth,Lambeth,18/07/2013,Conversion
Bromley,Bromley,13/03/2013,New Build
Ealing,Ealing,01/04/2013,Conversion
Southwark,Southwark,04/01/2013,Conversion
Lambeth,Lambeth,20/12/2013,Conversion
Sutton,Sutton,01/04/2013,Conversion
Lambeth,Lambeth,23/08/2013,Conversion
Croydon,Croydon,31/12/2013,Conversion
Ealing,Ealing,07/02/2013,New Build
Barnet,Barnet,19/11/2013,New Build
Lambeth,Lambeth,26/06/2013,Conversion
Enfield,Enfield,11/09/2013,Conversion
Ealing,Ealing,17/05/2013,Conversion
Southwark,Southwark,22/09/2013,Conversion
Westminster,Westminster,01/02/2013,Conversion
Croydon,Croydon,28/05/2013,New Build
Sutton,Sutton,01/10/2013,New Build
Southwark,Southwark,31/03/2013,New Build
Sutton,Sutton,31/03/2013,New Build
Sutton,Sutton,17/08/2013,New Build
Lambeth,Lambeth,01/07/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,26/08/2013,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,13/01/2013,Conversion
Newham,Newham,31/03/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/04/2013,Conversion
Ealing,Ealing,19/04/2013,New Build
Ealing,Ealing,04/01/2013,New Build
Newham,Newham,04/09/2013,New Build
Bromley,Bromley,16/10/2013,New Build
Enfield,Enfield,08/03/2013,New Build
Hammersmith & Fulham,Hammersmith and Fulham,28/08/2013,Conversion
Southwark,Southwark,31/03/2013,New Build
Sutton,Sutton,05/07/2013,New Build
Southwark,Southwark,02/05/2013,Conversion
Lambeth,Lambeth,01/07/2013,Conversion
Croydon,Croydon,25/03/2013,New Build
Westminster,Westminster,30/08/2013,Conversion
Bromley,Bromley,02/05/2013,New Build
Kingston,Kingston upon Thames,16/04/2013,New Build
Westminster,Westminster,31/07/2013,Conversion
Croydon,Croydon,23/07/2013,Conversion
Lambeth,Lambeth,17/06/2013,Conversion
Westminster,Westminster,27/09/2013,New Build
Croydon,Croydon,21/08/2013,New Build
Bexley,Bexley,27/03/2013,New Build
Richmond,Richmond upon Thames,14/03/2013,Conversion
Croydon,Croydon,23/10/2013,Conversion
Southwark,Southwark,14/03/2013,Conversion
Sutton,Sutton,31/03/2013,New Build
Barnet,Barnet,29/11/2013,Conversion
Southwark,Southwark,29/07/2013,Conversion
Enfield,Enfield,18/09/2013,Conversion
Lambeth,Lambeth,28/05/2013,New Build
Kingston,Kingston upon Thames,24/10/2013,New Build
Lambeth,Lambeth,01/09/2013,New Build
Lambeth,Lambeth,01/09/2013,Conversion
Bexley,Bexley,21/06/2013,New Build
Enfield,Enfield,16/05/2013,New Build
Bromley,Bromley,15/03/2013,New Build
Barnet,Barnet,24/07/2013,New Build
Bromley,Bromley,31/10/2013,New Build
Kingston,Kingston upon Thames,18/02/2013,New Build
Enfield,Enfield,11/12/2013,New Build
Brent,Brent,15/03/2013,New Build
Hackney,Hackney,01/12/2013,Conversion
Havering,Havering,26/11/2013,New Build
Brent,Brent,30/12/2013,Conversion
Hillingdon,Hillingdon,05/06/2013,Conversion
Camden,Camden,17/06/2013,Conversion
Hackney,Hackney,01/09/2013,New Build
Wandsworth,Wandsworth,13/11/2013,Conversion
Redbridge,Redbridge,21/10/2013,New Build
Lewisham,Lewisham,25/03/2013,New Build
Hackney,Hackney,01/01/2013,Conversion
Hackney,Hackney,01/12/2013,Conversion
Redbridge,Redbridge,17/12/2013,New Build
Lewisham,Lewisham,12/06/2013,Conversion
Hackney,Hackney,23/07/2013,New Build
Camden,Camden,30/04/2013,Conversion
Wandsworth,Wandsworth,16/01/2013,Conversion
Hackney,Hackney,01/11/2013,Conversion
Wandsworth,Wandsworth,15/03/2013,Conversion
Hackney,Hackney,01/09/2013,New Build
Hackney,Hackney,01/07/2013,New Build
Wandsworth,Wandsworth,24/07/2013,New Build
Hackney,Hackney,01/02/2013,New Build
Camden,Camden,16/10/2013,Conversion
Camden,Camden,10/12/2013,Conversion
Hackney,Hackney,07/07/2013,Conversion
Camden,Camden,07/06/2013,Conversion
Camden,Camden,01/10/2013,Conversion
Redbridge,Redbridge,25/03/2013,New Build
Tower Hamlets,Tower Hamlets,24/07/2013,New Build
Hackney,Hackney,01/02/2013,New Build
Redbridge,Redbridge,27/03/2013,New Build
Camden,Camden,26/06/2013,Conversion
Brent,Brent,04/05/2013,Conversion
Hackney,Hackney,01/12/2013,New Build
Hillingdon,Hillingdon,21/05/2013,New Build
Camden,Camden,25/02/2013,Conversion
Wandsworth,Wandsworth,31/03/2013,Conversion
Havering,Havering,08/11/2013,New Build
Havering,Havering,07/05/2013,New Build
Camden,Camden,04/06/2013,New Build
Hackney,Hackney,27/09/2013,Conversion
Camden,Camden,15/10/2013,Conversion
Hillingdon,Hillingdon,01/02/2013,New Build
Havering,Havering,13/08/2013,New Build
Camden,Camden,12/11/2013,New Build
Hillingdon,Hillingdon,23/02/2013,New Build
Lewisham,Lewisham,04/10/2013,Conversion
Brent,Brent,01/06/2013,New Build
Brent,Brent,12/12/2013,New Build
Wandsworth,Wandsworth,14/03/2013,Conversion
Havering,Havering,25/03/2013,New Build
Camden,Camden,20/08/2013,New Build
Wandsworth,Wandsworth,29/05/2013,New Build
Tower Hamlets,Tower Hamlets,26/03/2013,New Build
Camden,Camden,06/12/2013,Conversion
Hillingdon,Hillingdon,10/09/2013,New Build
Redbridge,Redbridge,26/04/2013,New Build
Lewisham,Lewisham,15/07/2013,Conversion
Havering,Havering,06/11/2013,New Build
Lewisham,Lewisham,24/01/2013,New Build
Camden,Camden,08/03/2013,Conversion
Wandsworth,Wandsworth,01/02/2013,Conversion
Camden,Camden,22/01/2013,Conversion
Wandsworth,Wandsworth,25/04/2013,Conversion
Camden,Camden,10/12/2013,Conversion
Camden,Camden,12/02/2013,Conversion
Hillingdon,Hillingdon,05/05/2013,Conversion
Hillingdon,Hillingdon,07/05/2013,New Build
Lewisham,Lewisham,25/09/2013,Conversion
Camden,Camden,03/10/2013,New Build
Lewisham,Lewisham,28/03/2013,New Build
Camden,Camden,11/11/2013,New Build
Brent,Brent,01/11/2013,New Build
Camden,Camden,02/01/2013,New Build
Brent,Brent,18/07/2013,Conversion
Hillingdon,Hillingdon,01/04/2013,New Build
Camden,Camden,28/11/2013,Conversion
Hillingdon,Hillingdon,10/02/2013,Conversion
City of London,City of London,30/09/2013,New Build
